637000121	SAV52	637203144	62965	63342	62965	63342	Q	0.0863834875785
637000121	SAV53	637203145	63529	64401	18	71	PF01381	0.06084879738
637000121	SAV54	637203146	64481	64588	64481	64588	Q	0.0455149323985
637000121	SAV55	637203147	64632	65045	64632	65045	Q	0.030820980294
637000121	SAV56	637203148	65216	65398	65216	65398	Q	0.0167268557266
637000121	SAV57	637203149	65536	66591	21	99	PF01833	0.00319410969561
637000121	SAV57	637203149	65536	66591	103	181	PF01833	0.00083016050133
637000121	SAV57	637203149	65536	66591	185	263	PF01833	0.000462857028933
637000121	SAV57	637203149	65536	66591	267	344	PF01833	0.00066705741751
637000121	SAV58	637203150	66803	67546	1	76	PF01833	0.00223506161423
637000121	SAV58	637203150	66803	67546	80	158	PF01833	0.0112507446346
637000121	SAV58	637203150	66803	67546	162	241	PF01833	0.062695064304
637000121	SAV59	637203151	69136	69402	69136	69402	Q	0.356172595522
637000121	SAV60	637203152	70102	70617	70102	70617	Q	0.664526626743
637000121	SAV61	637203153	70718	71920	1	53	PF12323	0.988598352771
637000121	SAV61	637203153	70718	71920	73	287	PF01385	0.985041910712
637000121	SAV61	637203153	70718	71920	298	367	PF07282	0.984313826877
637000121	SAV62	637203154	72189	72680	2	159	PF11234	0.985038987332
637000121	SAV63	637203155	72680	72901	9	62	PF01381	0.675686739173
637000121	SAV64	637203156	73063	73698	73063	73698	Q	0.489238343197
637000121	SAV65	637203157	74098	74520	74098	74520	Q	0.311811270999
637000121	SAV66	637203158	74429	74899	1	112	PF01385	0.142921498644
637000121	SAV67	637203159	75600	76676	306	343	PF00165	0.0767691907305
637000121	SAV68	637203160	77069	78430	77069	78430	Q	0.0631641529573
637000121	SAV69	637203161	78733	78972	78733	78972	Q	0.0501298775832
637000121	SAV70	637203162	79005	79262	79005	79262	Q	0.0376308068934
637000121	SAV71	637203163	79425	79850	11	130	PF03364	0.0256328432199
637000121	SAV72	637203164	80560	82215	230	300	PF00672	0.0067022900185
637000121	SAV72	637203164	80560	82215	304	369	PF00512	0.00213345494113
637000121	SAV72	637203164	80560	82215	416	529	PF02518	0.000862768978976
637000121	SAV73	637203165	82208	82954	3	113	PF00072	0.000549724219664
637000121	SAV73	637203165	82208	82954	144	219	PF00486	0.000514684756918
637000121	SAV74	637203166	83059	84600	82	508	PF09852	0.000193755418691
637000121	SAV75	637203167	85042	85431	8	127	PF01042	0.00216187970779
637000121	SAV76	637203168	86073	87080	27	267	PF03936	0.00804122012312
637000121	SAV77	637203169	87168	87629	87168	87629	Q	0.00661052324693
637000121	SAV78	637203170	87716	88276	4	165	PF01609	0.00514365992539
637000121	SAV79	637203171	88693	89706	33	70	PF00376	0.0044856885915
637000121	SAV80	637203172	89844	90179	89844	90179	Q	0.0048522186055
637000121	SAV81	637203173	90422	91192	64	190	PF01522	0.00514350506416
637000121	SAV82	637203174	91736	92317	14	56	PF00440	0.0151323302861
637000121	SAV83	637203175	92523	92741	92523	92741	Q	0.0307679361364
637000121	SAV84	637203176	92939	94183	59	402	PF05139	0.0470802760885
637000121	SAV85	637203177	94242	95009	13	49	PF00376	0.0624936687619
637000121	SAV85	637203177	94242	95009	142	178	PF00376	0.104910976884
637000121	SAV86	637203178	95110	96105	2	69	PF01978	0.220751603351
637000121	SAV86	637203178	95110	96105	264	321	PF00196	0.241656573477
637000121	SAV87	637203179	96235	96567	96235	96567	Q	0.251191833467
637000121	SAV88	637203180	99274	100050	99274	100050	Q	0.261260627173
637000121	SAV89	637203181	100279	100866	53	97	PF03752	0.271890422428
637000121	SAV89	637203181	100279	100866	102	146	PF03752	0.313524349642
637000121	SAV89	637203181	100279	100866	151	195	PF03752	0.463422954506
637000121	SAV90	637203182	100955	101362	61	127	PF12146	0.999754759289
637000121	SAV91	637203183	101447	101893	101447	101893	Q	0.999009261332
637000121	SAV92	637203184	102549	103163	60	200	PF04203	0.9984405313
637000121	SAV93	637203185	103255	103746	12	86	PF04542	0.998090973287
637000121	SAV93	637203185	103255	103746	100	151	PF08281	0.998331930301
637000121	SAV94	637203186	103709	104197	103709	104197	Q	0.998714672434
637000121	SAV95	637203187	104696	106234	104696	106234	Q	0.999269988906
637000121	SAV96	637203188	106628	107440	11	150	PF11716	0.99999939463
637000121	SAV97	637203189	107491	108027	107491	108027	Q	0.999613186136
637000121	SAV98	637203190	108349	110238	249	622	PF00723	0.999384569565
637000121	SAV99	637203191	110830	113364	183	418	PF03176	0.999790211303
637000121	SAV99	637203191	110830	113364	497	777	PF03176	0.999923938652
637000121	SAV100	637203192	113361	114866	9	288	PF00109	0.99998828044
637000121	SAV100	637203192	113361	114866	296	415	PF02801	0.999993013508
637000121	SAV101	637203193	114860	118594	95	423	PF00698	0.999990566438
637000121	SAV101	637203193	114860	118594	886	1231	PF00155	0.999882466496
637000121	SAV102	637203194	118868	119221	118868	119221	Q	0.999600534234
637000121	SAV103	637203195	119461	120039	15	190	PF00872	0.999473267109
637000121	SAV104	637203196	120102	120611	1	135	PF00872	0.99914868582
637000121	SAV105	637203197	121935	122162	121935	122162	Q	0.998434741186
637000121	SAV106	637203198	123637	124200	123637	124200	Q	0.997900631556
637000121	SAV107	637203199	124557	124883	1	108	PF00723	0.997544899868
637000121	SAV108	637203200	124945	125364	124945	125364	Q	0.998327093041
637000121	SAV109	637203201	125995	127230	22	269	PF00067	0.999299188825
637000121	SAV109	637203201	125995	127230	272	382	PF00067	0.996114595474
637000121	SAV110	637203202	127243	128214	127243	128214	Q	0.75762490257
637000121	SAV111	637203203	128414	128743	47	104	PF00196	0.530740019722
637000121	SAV112	637203204	129497	132031	139	250	PF08448	0.0770272906183
637000121	SAV112	637203204	129497	132031	270	451	PF01590	0.0317618845385
637000121	SAV112	637203204	129497	132031	508	644	PF07228	0.0236071594273
637000121	SAV113	637203205	132082	132333	132082	132333	Q	0.0223266796684
637000121	SAV114	637203206	132479	133000	132479	133000	Q	0.0210528662678
637000121	SAV115	637203207	132949	133668	3	146	PF03050	0.0197822442417
637000121	SAV116	637203208	133696	134031	133696	134031	Q	0.01656361552
637000121	SAV117	637203209	134166	134822	134166	134822	Q	0.0134031912933
637000121	SAV118	637203210	136682	137041	136682	137041	Q	0.0102923498729
637000121	SAV119	637203211	136846	137490	31	208	PF01609	0.00722260483294
637000121	SAV120	637203212	137556	138740	137556	138740	Q	0.00561693425028
637000121	SAV121	637203213	138932	139393	138932	139393	Q	0.00397812274624
637000121	SAV122	637203214	139360	140565	75	172	PF01548	0.00230169961641
637000121	SAV122	637203214	139360	140565	270	357	PF02371	0.00220446493482
637000121	SAV123	637203215	140787	141911	48	231	PF01135	0.00380056923999
637000121	SAV124	637203216	141787	142821	1	49	PF03965	0.00252534275464
637000121	SAV124	637203216	141787	142821	200	312	PF01435	3.91119314854e-05
637000121	SAV125	637203217	142975	143661	52	183	PF09335	8.26091972483e-05
637000121	SAV126	637203218	143658	144263	62	183	PF01569	0.000177943189684
637000121	SAV127	637203219	144260	144988	71	210	PF01569	0.000255124495165
637000121	SAV128	637203220	144942	145604	5	114	PF00072	0.00033342034989
637000121	SAV128	637203220	144942	145604	144	219	PF00486	0.000615015958496
637000121	SAV129	637203221	145601	146962	240	306	PF00512	0.000604552604089
637000121	SAV129	637203221	145601	146962	347	453	PF02518	0.0010615738323
637000121	SAV130	637203222	146943	147743	1	50	PF03988	0.00279937792387
637000121	SAV130	637203222	146943	147743	51	123	PF03988	0.00405836831753
637000121	SAV130	637203222	146943	147743	135	183	PF03988	0.00488888395721
637000121	SAV130	637203222	146943	147743	190	249	PF03988	0.00532413183194
637000121	SAV131	637203223	147993	148823	33	87	PF03988	0.00538151471024
637000121	SAV131	637203223	147993	148823	88	142	PF03988	0.00506332696505
637000121	SAV131	637203223	147993	148823	153	207	PF03988	0.00435684631098
637000121	SAV131	637203223	147993	148823	208	267	PF03988	0.00323382512186
637000121	SAV132	637203224	148993	149274	148993	149274	Q	0.00164936098939
637000121	SAV133	637203225	149373	150071	1	130	PF01758	1.60995360158e-05
637000121	SAV134	637203226	150032	151414	147	216	PF00672	0.000728822743624
637000121	SAV134	637203226	150032	151414	220	279	PF00512	0.00359748176517
637000121	SAV134	637203226	150032	151414	329	426	PF02518	0.0137629303034
637000121	SAV135	637203227	151606	152274	151606	152274	Q	0.049399343628
637000121	SAV136	637203228	152278	153018	56	178	PF00005	0.086729971062
637000121	SAV137	637203229	153005	153718	65	178	PF00005	0.138749897705
637000121	SAV138	637203230	153715	156363	247	395	PF02687	0.21127873652
637000121	SAV138	637203230	153715	156363	700	874	PF02687	0.307316144634
637000121	SAV139	637203231	156360	157139	25	135	PF00072	0.434509865423
637000121	SAV139	637203231	156360	157139	169	251	PF00486	0.765737086771
637000121	SAV140	637203232	157954	158928	7	128	PF05368	0.996221785949
637000121	SAV141	637203233	158997	160031	53	333	PF00561	0.998046172576
637000121	SAV142	637203234	160053	160754	7	160	PF00106	0.998940715894
637000121	SAV143	637203235	161392	161961	13	57	PF00440	0.999149952065
637000121	SAV144	637203236	162195	163493	19	396	PF12051	0.999782976594
637000121	SAV145	637203237	163767	165950	42	369	PF03176	0.978884276607
637000121	SAV145	637203237	163767	165950	387	707	PF03176	0.912050068719
637000121	SAV146	637203238	166102	166851	53	99	PF00440	0.698060565752
637000121	SAV147	637203239	167014	167367	167014	167367	Q	0.562109461223
637000121	SAV148	637203240	167757	168923	106	379	PF03022	0.432760467879
637000121	SAV149	637203241	169217	169735	9	113	PF07366	0.429601495541
637000121	SAV150	637203242	169801	170613	6	165	PF00106	0.415053581863
637000121	SAV151	637203243	171402	172043	27	73	PF00440	0.36908494755
637000121	SAV152	637203244	172191	173102	28	196	PF00106	0.340147666433
637000121	SAV153	637203245	173107	174243	173107	174243	Q	0.252871499153
637000121	SAV154	637203246	174240	175163	53	287	PF00561	0.169764450469
637000121	SAV155	637203247	175255	176166	23	284	PF10118	0.000556261211443
637000121	SAV156	637203248	176190	177290	57	154	PF00970	0.000171415735652
637000121	SAV156	637203248	176190	177290	162	255	PF00175	0.000197032668466
637000121	SAV156	637203248	176190	177290	284	357	PF00111	0.00237613071374
637000121	SAV157	637203249	177538	179952	177538	179952	Q	0.00178418941012
637000121	SAV158	637203250	179949	180287	179949	180287	Q	0.00110385230538
637000121	SAV159	637203251	180284	181426	152	351	PF00589	0.00033326342884
637000121	SAV160	637203252	181802	182389	181802	182389	Q	0.000901691856909
637000121	SAV161	637203253	182430	182948	182430	182948	Q	0.00137029460421
637000121	SAV162	637203254	182945	183952	182945	183952	Q	0.00174035002665
637000121	SAV163	637203255	184316	184795	184316	184795	Q	0.00201286764143
637000121	SAV164	637203256	185138	185368	185138	185368	Q	0.00218859088104
637000121	SAV165	637203257	185890	186507	185890	186507	Q	0.00226799912131
637000121	SAV166	637203258	186549	186905	186549	186905	Q	0.00225130898922
637000121	SAV167	637203259	187026	187742	187026	187742	Q	0.00213847495382
637000121	SAV168	637203260	188180	189094	188180	189094	Q	0.00192918920203
637000121	SAV169	637203261	188910	189866	136	229	PF00583	0.00162288079891
637000121	SAV170	637203262	190026	191453	190026	191453	Q	0.00184510700092
637000121	SAV171	637203263	191479	192900	191479	192900	Q	0.00196832061786
637000121	SAV172	637203264	193615	194553	193615	194553	Q	0.00199285777849
637000121	SAV173	637203265	194571	194891	194571	194891	Q	0.00191878542058
637000121	SAV174	637203266	194888	195463	194888	195463	Q	0.00174590147352
637000121	SAV175	637203267	195460	198141	195460	198141	Q	0.00147373430712
637000121	SAV176	637203268	198138	198488	198138	198488	Q	0.00110154144491
637000121	SAV177	637203269	198490	201222	198490	201222	Q	0.000628307538723
637000121	SAV178	637203270	201219	202370	253	376	PF00877	5.27415987806e-05
637000121	SAV179	637203271	202367	203014	202367	203014	Q	0.000407415031591
637000121	SAV180	637203272	203056	205614	203056	205614	Q	0.000648749865581
637000121	SAV181	637203273	205611	206525	205611	206525	Q	0.000777404466099
637000121	SAV182	637203274	207837	208697	207837	208697	Q	0.000793729804983
637000121	SAV183	637203275	208719	209423	65	128	PF08666	0.000697770418024
637000121	SAV184	637203276	209423	210250	209423	210250	Q	0.000892459872043
637000121	SAV185	637203277	210240	211733	110	399	PF00437	0.000977157174489
637000121	SAV186	637203278	211730	212659	113	243	PF00482	0.000271835627564
637000121	SAV187	637203279	212678	213562	212678	213562	Q	0.000302578590653
637000121	SAV188	637203280	213608	213823	213608	213823	Q	0.00021210586282
637000121	SAV189	637203281	213820	214248	24	67	PF07811	1.70632995785e-07
637000121	SAV190	637203282	214245	214706	19	61	PF07811	1.52994647119e-06
637000121	SAV191	637203283	214706	215158	214706	215158	Q	0.00249230855291
637000121	SAV192	637203284	215158	218625	259	315	PF01476	0.00497802845985
637000121	SAV193	637203285	218903	220732	44	136	PF10935	0.165173191362
637000121	SAV194	637203286	220848	221402	62	160	PF00583	0.125057633251
637000121	SAV195	637203287	221399	222835	221399	222835	Q	0.110070704761
637000121	SAV196	637203288	222871	224691	63	151	PF02518	0.0957478223697
637000121	SAV196	637203288	222871	224691	285	466	PF01135	0.0928719652202
637000121	SAV197	637203289	225238	226227	225238	226227	Q	0.0540249125013
637000121	SAV198	637203290	226312	227820	39	488	PF00324	0.0169470066869
637000121	SAV199	637203291	227817	228737	130	238	PF00120	0.000229764636344
637000121	SAV200	637203292	229825	236937	2132	2268	PF07591	0.00255891028197
637000121	SAV201	637203293	237437	237682	237437	237682	Q	0.00487543985645
637000121	SAV202	637203294	237840	238601	237840	238601	Q	0.00718567289007
637000121	SAV203	637203295	239037	239462	239037	239462	Q	0.00949591173607
637000121	SAV204	637203296	239788	240234	18	147	PF08592	0.0118124587635
637000121	SAV205	637203297	240325	240903	18	64	PF00440	0.00969454870017
637000121	SAV206	637203298	241742	241966	1	70	PF01526	0.00848811291799
637000121	SAV207	637203299	241989	242195	1	64	PF01526	0.008145109456
637000121	SAV208	637203300	242908	243411	1	145	PF01695	0.00854519928088
637000121	SAV209	637203301	243581	244771	71	167	PF01548	0.00294128471787
637000121	SAV209	637203301	243581	244771	265	352	PF02371	0.00175120144141
637000121	SAV210	637203302	245081	246040	245081	246040	Q	0.00193608402013
637000121	SAV211	637203303	246027	246653	246027	246653	Q	0.00202242361446
637000121	SAV212	637203304	247471	248142	247471	248142	Q	0.0020104557602
637000121	SAV213	637203305	248139	248741	129	181	PF08281	0.00190014780885
637000121	SAV214	637203306	249173	249661	249173	249661	Q	0.00166142786068
637000121	SAV215	637203307	249733	253416	249733	253416	Q	0.00132376651775
637000121	SAV216	637203308	254011	254895	26	100	PF03819	0.000886242634433
637000121	SAV217	637203309	255013	255273	4	76	PF00550	0.00305977595918
637000121	SAV218	637203310	255270	255677	22	76	PF01381	0.00169440931916
637000121	SAV219	637203311	255674	256570	37	160	PF06114	0.000843016348575
637000121	SAV220	637203312	256598	257401	85	260	PF00303	9.58044307922e-06
637000121	SAV221	637203313	257443	258474	257443	258474	Q	0.000536402559275
637000121	SAV222	637203314	258522	258809	258522	258809	Q	0.000957953121958
637000121	SAV223	637203315	260024	261079	56	121	PF03457	0.00127538212791
637000121	SAV223	637203315	260024	261079	198	265	PF03457	0.00142954000193
637000121	SAV224	637203316	261139	262191	261139	262191	Q	0.00142077100303
637000121	SAV225	637203317	263244	264521	8	397	PF00872	0.00130770786041
637000121	SAV226	637203318	264551	266317	119	333	PF00078	0.000493618413756
637000121	SAV226	637203318	264551	266317	349	427	PF08388	0.000443409695723
637000121	SAV226	637203318	264551	266317	502	570	PF01844	0.00276167111796
637000121	SAV227	637203319	266680	268044	205	438	PF01609	0.0403096179119
637000121	SAV228	637203320	268251	269444	110	385	PF01609	0.108444144523
637000121	SAV229	637203321	269776	270012	269776	270012	Q	0.232211394955
637000121	SAV230	637203322	270055	271758	85	460	PF05935	0.362202334557
637000121	SAV231	637203323	272429	273277	30	66	PF00376	0.274281551354
637000121	SAV231	637203323	272429	273277	71	137	PF09278	0.242364559262
637000121	SAV232	637203324	273444	273962	273444	273962	Q	0.213488674478
637000121	SAV233	637203325	274210	274494	274210	274494	Q	0.185971710476
637000121	SAV234	637203326	274689	275168	274689	275168	Q	0.15973860053
637000121	SAV235	637203327	275233	275721	55	159	PF01740	0.134717780292
637000121	SAV236	637203328	275872	276393	275872	276393	Q	0.130138201651
637000121	SAV237	637203329	276877	278016	104	272	PF01590	0.125810628103
637000121	SAV238	637203330	278037	278444	1	132	PF07228	0.131843425566
637000121	SAV239	637203331	278470	279057	278470	279057	Q	0.161313483776
637000121	SAV240	637203332	279267	279635	279267	279635	Q	0.192217302731
637000121	SAV241	637203333	279644	279919	279644	279919	Q	0.224639188551
637000121	SAV242	637203334	280342	280782	280342	280782	Q	0.258667588668
637000121	SAV243	637203335	281208	281585	281208	281585	Q	0.294395333109
637000121	SAV244	637203336	281928	282242	281928	282242	Q	0.331919887743
637000121	SAV245	637203337	282829	283503	13	223	PF01810	0.371343620163
637000121	SAV246	637203338	283694	284041	5	80	PF00202	0.50017359593
637000121	SAV247	637203339	284429	286645	134	304	PF05729	0.552363068505
637000121	SAV248	637203340	287461	287775	287461	287775	Q	0.51986714516
637000121	SAV249	637203341	288173	288562	288173	288562	Q	0.488998558902
637000121	SAV251	637203343	292968	293723	2	240	PF03176	0.459673099729
637000121	SAV252	637203344	294014	294610	2	113	PF00005	0.36412869233
637000121	SAV253	637203345	294912	295244	1	89	PF00293	0.295692061801
637000121	SAV254	637203346	295675	296976	134	293	PF01609	0.277326258404
637000121	SAV255	637203347	296991	298436	212	402	PF01433	0.268071829008
637000121	SAV256	637203348	298664	299872	141	370	PF01609	0.280925844089
637000121	SAV257	637203349	299873	300469	52	167	PF00005	0.305452298798
637000121	SAV258	637203350	300882	301145	12	85	PF05402	0.339979361728
637000121	SAV259	637203351	301142	303052	226	545	PF00733	0.336817400551
637000121	SAV260	637203352	303674	304072	5	130	PF01526	0.312663816157
637000121	SAV261	637203353	304104	304334	304104	304334	Q	0.299877640725
637000121	SAV262	637203354	304527	305000	304527	305000	Q	0.287758715572
637000121	SAV263	637203355	305311	306945	162	256	PF01610	0.276273980075
637000121	SAV264	637203356	307092	309302	307092	309302	Q	0.256648497764
637000121	SAV265	637203357	309794	310207	309794	310207	Q	0.237970748736
637000121	SAV266	637203358	310455	311114	310455	311114	Q	0.22018977979
637000121	SAV267	637203359	311330	311680	311330	311680	Q	0.203257084154
637000121	SAV268	637203360	312030	312479	312030	312479	Q	0.187126469159
637000121	SAV269	637203361	312589	314877	312589	314877	Q	0.171753930225
637000121	SAV270	637203362	315325	315852	315325	315852	Q	0.157097530816
637000121	SAV271	637203363	317520	317873	317520	317873	Q	0.143117288037
637000121	SAV272	637203364	319056	320099	319056	320099	Q	0.129775063558
637000121	SAV273	637203365	320615	320959	320615	320959	Q	0.117034459575
637000121	SAV274	637203366	320979	321200	320979	321200	Q	0.104860719512
637000121	SAV275	637203367	321655	322395	321655	322395	Q	0.0932206332097
637000121	SAV276	637203368	322432	322938	21	155	PF00293	0.0820824463227
637000121	SAV277	637203369	323014	323400	323014	323400	Q	0.080373870875
637000121	SAV278	637203370	323714	324121	323714	324121	Q	0.0787879504833
637000121	SAV279	637203371	324309	325121	156	228	PF02945	0.0773203587311
637000121	SAV280	637203372	325362	325622	325362	325622	Q	0.0759670920041
637000121	SAV281	637203373	325633	326067	325633	326067	Q	0.0747244585689
637000121	SAV282	637203374	326189	326509	326189	326509	Q	0.0735890685011
637000121	SAV283	637203375	326629	327654	326629	327654	Q	0.0725578244383
637000121	SAV284	637203376	327842	327994	327842	327994	Q	0.0716279131299
637000121	SAV285	637203377	328293	328691	24	95	PF00589	0.0707967977628
637000121	SAV286	637203378	329452	336546	2112	2247	PF07591	0.114570589505
637000121	SAV287	637203379	336652	337179	11	125	PF00665	0.160476855279
637000121	SAV288	637203380	337203	337778	32	88	PF06056	0.278580690831
637000121	SAV289	637203381	337911	339185	167	397	PF01609	0.288463904124
637000121	SAV290	637203382	339271	339735	339271	339735	Q	0.307926720883
637000121	SAV291	637203383	339819	341939	102	202	PF00665	0.328396098336
637000121	SAV291	637203383	339819	341939	578	695	PF00665	0.382394681586
637000121	SAV292	637203384	343063	343689	6	52	PF00440	0.521588393948
637000121	SAV292	637203384	343063	343689	67	205	PF02909	0.740631661777
637000121	SAV293	637203385	343805	345154	62	185	PF01794	0.835096346226
637000121	SAV293	637203385	343805	345154	231	323	PF00970	0.790413472595
637000121	SAV293	637203385	343805	345154	332	429	PF00175	0.785476931422
637000121	SAV294	637203386	345361	345771	345361	345771	Q	0.825541589176
637000121	SAV295	637203387	345826	346056	345826	346056	Q	0.867756385932
637000121	SAV296	637203388	346092	347669	6	347	PF01494	0.91223648434
637000121	SAV297	637203389	347666	348571	72	290	PF00561	0.908353817552
637000121	SAV298	637203390	348591	349424	56	266	PF00561	0.898880142047
637000121	SAV299	637203391	349710	350726	103	311	PF07859	0.87884523695
637000121	SAV300	637203392	351026	352264	1	380	PF00872	0.745284835452
637000121	SAV301	637203393	352678	353949	78	298	PF01609	0.462137915894
637000121	SAV302	637203394	354545	354832	354545	354832	Q	0.306366405756
637000121	SAV303	637203395	355009	356106	85	185	PF01548	0.158084701962
637000121	SAV303	637203395	355009	356106	236	322	PF02371	0.125069345538
637000121	SAV304	637203396	355951	357105	355951	357105	Q	0.120317832188
637000121	SAV305	637203398	357868	359805	79	580	PF09972	0.115814204789
637000121	SAV306	637203399	360375	361958	360375	361958	Q	0.0854978050437
637000121	SAV307	637203400	362562	363170	362562	363170	Q	0.0565548014289
637000121	SAV308	637203401	364046	364411	364046	364411	Q	0.0289062369604
637000121	SAV309	637203402	366810	368000	99	396	PF07592	0.00247668590518
637000121	SAV310	637203403	368148	368522	368148	368522	Q	0.00207569177417
637000121	SAV311	637203404	368620	369621	9	164	PF01609	0.00158293596913
637000121	SAV312	637203405	369344	370132	369344	370132	Q	0.00139781765812
637000121	SAV313	637203406	371009	372637	134	351	PF01609	0.00111017423525
637000121	SAV314	637203407	372788	373066	1	74	PF01527	0.00103578782067
637000121	SAV315	637203408	373063	373980	121	239	PF00665	0.000521068090142
637000121	SAV316	637203410	374674	375111	1	124	PF01609	0.00034697539619
637000121	SAV317	637203409	374674	375582	107	281	PF01609	0.000240322087125
637000121	SAV318	637203411	375668	376681	33	70	PF00376	0.000161902575557
637000121	SAV319	637203412	376883	378157	167	397	PF01609	0.000169534437487
637000121	SAV320	637203413	378281	378862	378281	378862	Q	0.00017160462411
637000121	SAV321	637203414	379220	380458	198	381	PF07228	4.92499779227e-05
637000121	SAV322	637203415	380736	381536	59	258	PF03006	5.03417353911e-07
637000121	SAV323	637203416	381592	381924	381592	381924	Q	0.00015515374435
637000121	SAV324	637203417	383053	383349	28	64	PF01022	0.000185426642463
637000121	SAV325	637203418	383431	384198	383431	384198	Q	0.000210823084185
637000121	SAV326	637203419	385228	385533	28	88	PF03819	0.000112692602937
637000121	SAV327	637203420	386051	386746	386051	386746	Q	0.000893440342649
637000121	SAV328	637203421	386768	387076	386768	387076	Q	0.00158268963617
637000121	SAV329	637203422	387129	387536	387129	387536	Q	0.00218232076677
637000121	SAV330	637203423	387639	387947	387639	387947	Q	0.00269396953791
637000121	SAV331	637203424	387951	388265	387951	388265	Q	0.00311903173574
637000121	SAV333	637203425	388386	388766	388386	388766	Q	0.00345866693685
637000121	SAV332	637203426	388722	388958	388722	388958	Q	0.00371380167158
637000121	SAV334	637203427	389084	389704	389084	389704	Q	0.00388513195163
